subid	risk	ethnic	gender	age	wvcat	active
397	93	3	1	38	0	PLANE
397	15	3	1	38	0	POOL
397	40	3	1	38	0	PRCA
397	85	3	1	38	0	SWAT
397	50	3	1	38	0	XRAY
410	10	3	1	19	0	APPL
410	8	3	1	19	0	BIKE
410	8	3	1	19	0	BRCA
410	12	3	1	19	0	CAR
410	15	3	1	19	0	DIAB
410	2	3	1	19	0	DOC
410	19	3	1	19	0	FLU
410	2	3	1	19	0	GREY
410	8	3	1	19	0	HRT
410	100	3	1	19	0	NUC
410	.	3	1	19	0	OVCA
410	11	3	1	19	0	PLANE
410	18	3	1	19	0	POOL
410	31	3	1	19	0	PRCA
410	68	3	1	19	0	SWAT
410	90	3	1	19	0	XRAY
428	30	3	1	31	1	APPL
428	30	3	1	31	1	BIKE
428	30	3	1	31	1	BRCA
428	10	3	1	31	1	CAR
428	25	3	1	31	1	DIAB
428	15	3	1	31	1	DOC
428	25	3	1	31	1	FLU
428	75	3	1	31	1	GREY
428	20	3	1	31	1	HRT
428	20	3	1	31	1	NUC
428	.	3	1	31	1	OVCA
428	30	3	1	31	1	PLANE
428	25	3	1	31	1	POOL
428	75	3	1	31	1	PRCA
428	90	3	1	31	1	SWAT
428	60	3	1	31	1	XRAY
432	15	3	1	22	0	APPL
432	10	3	1	22	0	BIKE
432	13	3	1	22	0	BRCA
432	30	3	1	22	0	CAR
432	31	3	1	22	0	DIAB
432	70	3	1	22	0	DOC
432	30	3	1	22	0	FLU
432	71	3	1	22	0	GREY
432	31	3	1	22	0	HRT
432	80	3	1	22	0	NUC
432	.	3	1	22	0	OVCA
432	13	3	1	22	0	PLANE
432	30	3	1	22	0	POOL
432	61	3	1	22	0	PRCA
432	71	3	1	22	0	SWAT
432	15	3	1	22	0	XRAY
444	0	3	0	23	0	APPL
444	60	3	0	23	0	BIKE
444	30	3	0	23	0	BRCA
444	0	3	0	23	0	CAR
444	0	3	0	23	0	DIAB
444	0	3	0	23	0	DOC
444	30	3	0	23	0	FLU
444	0	3	0	23	0	GREY
444	10	3	0	23	0	HRT
444	70	3	0	23	0	NUC
444	10	3	0	23	0	OVCA
444	10	3	0	23	0	PLANE
444	0	3	0	23	0	POOL
444	.	3	0	23	0	PRCA
444	30	3	0	23	0	SWAT
444	0	3	0	23	0	XRAY
449	15	3	0	20	0	APPL
449	10	3	0	20	0	BIKE
449	15	3	0	20	0	BRCA
449	30	3	0	20	0	CAR
449	10	3	0	20	0	DIAB
449	5	3	0	20	0	DOC
449	40	3	0	20	0	FLU
449	25	3	0	20	0	GREY
449	15	3	0	20	0	HRT
449	100	3	0	20	0	NUC
449	10	3	0	20	0	OVCA
449	20	3	0	20	0	PLANE
449	10	3	0	20	0	POOL
449	.	3	0	20	0	PRCA
449	50	3	0	20	0	SWAT
449	40	3	0	20	0	XRAY
474	90	3	1	39	0	APPL
474	63	3	1	39	0	BIKE
474	30	3	1	39	0	BRCA
474	50	3	1	39	0	CAR
474	10	3	1	39	0	DIAB
474	35	3	1	39	0	DOC
474	25	3	1	39	0	FLU
474	10	3	1	39	0	GREY
474	17	3	1	39	0	HRT
474	27	3	1	39	0	NUC
474	.	3	1	39	0	OVCA
474	65	3	1	39	0	PLANE
474	0	3	1	39	0	POOL
474	.	3	1	39	0	PRCA
474	50	3	1	39	0	SWAT
474	100	3	1	39	0	XRAY
491	35	3	0	20	0	APPL
491	25	3	0	20	0	BIKE
491	40	3	0	20	0	BRCA
491	55	3	0	20	0	CAR
491	30	3	0	20	0	DIAB
491	45	3	0	20	0	DOC
491	20	3	0	20	0	FLU
491	30	3	0	20	0	GREY
491	35	3	0	20	0	HRT
491	90	3	0	20	0	NUC
491	35	3	0	20	0	OVCA
491	80	3	0	20	0	PLANE
491	15	3	0	20	0	POOL
491	.	3	0	20	0	PRCA
491	50	3	0	20	0	SWAT
491	50	3	0	20	0	XRAY
502	5	3	0	21	0	APPL
502	30	3	0	21	0	BIKE
502	5	3	0	21	0	BRCA
502	10	3	0	21	0	CAR
502	5	3	0	21	0	DIAB
502	20	3	0	21	0	DOC
502	5	3	0	21	0	FLU
502	5	3	0	21	0	GREY
502	10	3	0	21	0	HRT
502	70	3	0	21	0	NUC
502	10	3	0	21	0	OVCA
502	25	3	0	21	0	PLANE
502	10	3	0	21	0	POOL
502	.	3	0	21	0	PRCA
502	35	3	0	21	0	SWAT
502	40	3	0	21	0	XRAY
508	60	3	0	20	0	APPL
508	80	3	0	20	0	BIKE
508	70	3	0	20	0	BRCA
508	70	3	0	20	0	CAR
508	35	3	0	20	0	DIAB
508	45	3	0	20	0	DOC
508	5	3	0	20	0	FLU
508	80	3	0	20	0	GREY
508	50	3	0	20	0	HRT
508	60	3	0	20	0	NUC
508	60	3	0	20	0	OVCA
508	80	3	0	20	0	PLANE
508	75	3	0	20	0	POOL
508	.	3	0	20	0	PRCA
508	70	3	0	20	0	SWAT
508	55	3	0	20	0	XRAY
511	95	3	0	21	0	APPL
511	10	3	0	21	0	BIKE
511	45	3	0	21	0	BRCA
511	10	3	0	21	0	CAR
511	50	3	0	21	0	DIAB
511	10	3	0	21	0	DOC
511	0	3	0	21	0	FLU
511	0	3	0	21	0	GREY
511	100	3	0	21	0	HRT
511	100	3	0	21	0	NUC
511	50	3	0	21	0	OVCA
511	50	3	0	21	0	PLANE
511	5	3	0	21	0	POOL
511	.	3	0	21	0	PRCA
511	35	3	0	21	0	SWAT
511	0	3	0	21	0	XRAY
521	40	3	1	20	0	APPL
521	75	3	1	20	0	BIKE
521	15	3	1	20	0	BRCA
521	90	3	1	20	0	CAR
521	10	3	1	20	0	DIAB
521	30	3	1	20	0	DOC
521	5	3	1	20	0	FLU
521	10	3	1	20	0	GREY
521	5	3	1	20	0	HRT
521	100	3	1	20	0	NUC
521	.	3	1	20	0	OVCA
521	95	3	1	20	0	PLANE
521	85	3	1	20	0	POOL
521	10	3	1	20	0	PRCA
521	95	3	1	20	0	SWAT
521	15	3	1	20	0	XRAY
523	5	3	0	22	0	APPL
523	8	3	0	22	0	BIKE
523	20	3	0	22	0	BRCA
523	15	3	0	22	0	CAR
523	10	3	0	22	0	DIAB
523	25	3	0	22	0	DOC
523	5	3	0	22	0	FLU
523	5	3	0	22	0	GREY
523	20	3	0	22	0	HRT
523	80	3	0	22	0	NUC
523	20	3	0	22	0	OVCA
523	10	3	0	22	0	PLANE
523	15	3	0	22	0	POOL
523	.	3	0	22	0	PRCA
523	95	3	0	22	0	SWAT
523	20	3	0	22	0	XRAY
535	0	3	0	42	0	APPL
535	50	3	0	42	0	BIKE
535	0	3	0	42	0	BRCA
535	50	3	0	42	0	CAR
535	0	3	0	42	0	DIAB
535	0	3	0	42	0	DOC
535	0	3	0	42	0	FLU
535	50	3	0	42	0	GREY
535	50	3	0	42	0	HRT
535	100	3	0	42	0	NUC
535	50	3	0	42	0	OVCA
535	50	3	0	42	0	PLANE
535	0	3	0	42	0	POOL
535	.	3	0	42	0	PRCA
535	50	3	0	42	0	SWAT
535	80	3	0	42	0	XRAY
536	25	3	0	40	2	APPL
536	30	3	0	40	2	BIKE
536	30	3	0	40	2	BRCA
536	50	3	0	40	2	CAR
536	30	3	0	40	2	DIAB
536	40	3	0	40	2	DOC
536	50	3	0	40	2	FLU
536	25	3	0	40	2	GREY
536	40	3	0	40	2	HRT
536	75	3	0	40	2	NUC
536	50	3	0	40	2	OVCA
536	30	3	0	40	2	PLANE
536	30	3	0	40	2	POOL
536	.	3	0	40	2	PRCA
536	100	3	0	40	2	SWAT
536	30	3	0	40	2	XRAY
545	10	3	1	27	0	APPL
545	30	3	1	27	0	BIKE
545	15	3	1	27	0	BRCA
545	20	3	1	27	0	CAR
545	10	3	1	27	0	DIAB
545	5	3	1	27	0	DOC
545	15	3	1	27	0	FLU
545	15	3	1	27	0	GREY
545	20	3	1	27	0	HRT
545	90	3	1	27	0	NUC
545	.	3	1	27	0	OVCA
545	5	3	1	27	0	PLANE
545	10	3	1	27	0	POOL
545	10	3	1	27	0	PRCA
545	80	3	1	27	0	SWAT
545	80	3	1	27	0	XRAY
597	15	3	0	24	0	APPL
597	20	3	0	24	0	BIKE
597	5	3	0	24	0	BRCA
597	5	3	0	24	0	CAR
597	5	3	0	24	0	DIAB
597	3	3	0	24	0	DOC
597	0	3	0	24	0	FLU
597	5	3	0	24	0	GREY
597	5	3	0	24	0	HRT
597	93	3	0	24	0	NUC
597	5	3	0	24	0	OVCA
597	80	3	0	24	0	PLANE
597	1	3	0	24	0	POOL
597	.	3	0	24	0	PRCA
597	95	3	0	24	0	SWAT
597	25	3	0	24	0	XRAY
604	55	3	1	18	2	APPL
604	20	3	1	18	2	BIKE
604	.	3	1	18	2	BRCA
604	78	3	1	18	2	CAR
604	20	3	1	18	2	DIAB
604	71	3	1	18	2	DOC
604	10	3	1	18	2	FLU
604	50	3	1	18	2	GREY
604	55	3	1	18	2	HRT
604	95	3	1	18	2	NUC
604	.	3	1	18	2	OVCA
604	80	3	1	18	2	PLANE
604	25	3	1	18	2	POOL
604	49	3	1	18	2	PRCA
604	69	3	1	18	2	SWAT
604	50	3	1	18	2	XRAY
612	20	3	1	25	0	APPL
612	30	3	1	25	0	BIKE
612	30	3	1	25	0	BRCA
612	38	3	1	25	0	CAR
612	55	3	1	25	0	DIAB
612	23	3	1	25	0	DOC
612	31	3	1	25	0	FLU
612	.	3	1	25	0	GREY
612	70	3	1	25	0	HRT
612	80	3	1	25	0	NUC
612	.	3	1	25	0	OVCA
612	43	3	1	25	0	PLANE
612	20	3	1	25	0	POOL
612	50	3	1	25	0	PRCA
612	60	3	1	25	0	SWAT
612	35	3	1	25	0	XRAY
620	30	3	0	21	0	APPL
620	85	3	0	21	0	BIKE
620	25	3	0	21	0	BRCA
620	50	3	0	21	0	CAR
620	90	3	0	21	0	DIAB
620	50	3	0	21	0	DOC
620	0	3	0	21	0	FLU
620	70	3	0	21	0	GREY
620	.	3	0	21	0	HRT
620	100	3	0	21	0	NUC
620	50	3	0	21	0	OVCA
620	10	3	0	21	0	PLANE
620	25	3	0	21	0	POOL
620	.	3	0	21	0	PRCA
620	75	3	0	21	0	SWAT
620	0	3	0	21	0	XRAY
622	15	3	0	60	0	APPL
622	75	3	0	60	0	BIKE
622	30	3	0	60	0	BRCA
622	35	3	0	60	0	CAR
622	0	3	0	60	0	DIAB
622	0	3	0	60	0	DOC
622	40	3	0	60	0	FLU
622	0	3	0	60	0	GREY
622	0	3	0	60	0	HRT
622	90	3	0	60	0	NUC
622	0	3	0	60	0	OVCA
622	30	3	0	60	0	PLANE
622	20	3	0	60	0	POOL
622	.	3	0	60	0	PRCA
622	85	3	0	60	0	SWAT
622	20	3	0	60	0	XRAY
623	60	3	0	24	0	APPL
623	60	3	0	24	0	BIKE
623	50	3	0	24	0	BRCA
623	70	3	0	24	0	CAR
623	10	3	0	24	0	DIAB
623	30	3	0	24	0	DOC
623	0	3	0	24	0	FLU
623	30	3	0	24	0	GREY
623	.	3	0	24	0	HRT
623	100	3	0	24	0	NUC
623	50	3	0	24	0	OVCA
623	20	3	0	24	0	PLANE
623	70	3	0	24	0	POOL
623	.	3	0	24	0	PRCA
623	90	3	0	24	0	SWAT
623	30	3	0	24	0	XRAY
628	15	3	0	28	0	APPL
628	20	3	0	28	0	BIKE
628	.	3	0	28	0	BRCA
628	30	3	0	28	0	CAR
628	.	3	0	28	0	DIAB
628	.	3	0	28	0	DOC
628	15	3	0	28	0	FLU
628	.	3	0	28	0	GREY
628	.	3	0	28	0	HRT
628	.	3	0	28	0	NUC
628	.	3	0	28	0	OVCA
628	.	3	0	28	0	PLANE
628	.	3	0	28	0	POOL
628	.	3	0	28	0	PRCA
628	.	3	0	28	0	SWAT
628	40	3	0	28	0	XRAY
636	15	3	0	46	1	APPL
636	10	3	0	46	1	BIKE
636	10	3	0	46	1	BRCA
636	10	3	0	46	1	CAR
636	10	3	0	46	1	DIAB
636	10	3	0	46	1	DOC
636	90	3	0	46	1	FLU
636	20	3	0	46	1	GREY
636	20	3	0	46	1	HRT
636	80	3	0	46	1	NUC
636	20	3	0	46	1	OVCA
636	20	3	0	46	1	PLANE
636	10	3	0	46	1	POOL
636	.	3	0	46	1	PRCA
636	90	3	0	46	1	SWAT
636	99	3	0	46	1	XRAY
638	15	3	1	18	3	APPL
638	30	3	1	18	3	BIKE
638	75	3	1	18	3	BRCA
638	50	3	1	18	3	CAR
638	50	3	1	18	3	DIAB
638	45	3	1	18	3	DOC
638	15	3	1	18	3	FLU
638	30	3	1	18	3	GREY
638	20	3	1	18	3	HRT
638	65	3	1	18	3	NUC
638	.	3	1	18	3	OVCA
638	25	3	1	18	3	PLANE
638	45	3	1	18	3	POOL
638	40	3	1	18	3	PRCA
638	43	3	1	18	3	SWAT
638	70	3	1	18	3	XRAY
642	15	3	0	21	0	APPL
642	15	3	0	21	0	BIKE
642	15	3	0	21	0	BRCA
642	10	3	0	21	0	CAR
642	15	3	0	21	0	DIAB
642	10	3	0	21	0	DOC
642	25	3	0	21	0	FLU
642	5	3	0	21	0	GREY
642	15	3	0	21	0	HRT
642	15	3	0	21	0	NUC
642	10	3	0	21	0	OVCA
642	95	3	0	21	0	PLANE
642	5	3	0	21	0	POOL
642	.	3	0	21	0	PRCA
642	60	3	0	21	0	SWAT
642	30	3	0	21	0	XRAY
643	5	3	0	22	2	APPL
643	3	3	0	22	2	BIKE
643	40	3	0	22	2	BRCA
643	5	3	0	22	2	CAR
643	7	3	0	22	2	DIAB
643	20	3	0	22	2	DOC
643	5	3	0	22	2	FLU
643	10	3	0	22	2	GREY
643	35	3	0	22	2	HRT
643	85	3	0	22	2	NUC
643	60	3	0	22	2	OVCA
643	4	3	0	22	2	PLANE
643	2	3	0	22	2	POOL
643	.	3	0	22	2	PRCA
643	95	3	0	22	2	SWAT
643	15	3	0	22	2	XRAY
644	50	3	0	18	2	APPL
644	50	3	0	18	2	BIKE
644	0	3	0	18	2	BRCA
644	75	3	0	18	2	CAR
644	0	3	0	18	2	DIAB
644	50	3	0	18	2	DOC
644	19	3	0	18	2	FLU
644	0	3	0	18	2	GREY
644	0	3	0	18	2	HRT
644	100	3	0	18	2	NUC
644	0	3	0	18	2	OVCA
644	50	3	0	18	2	PLANE
644	50	3	0	18	2	POOL
644	.	3	0	18	2	PRCA
644	.	3	0	18	2	SWAT
644	90	3	0	18	2	XRAY
649	4	3	0	19	0	APPL
649	5	3	0	19	0	BIKE
649	2	3	0	19	0	BRCA
649	10	3	0	19	0	CAR
649	5	3	0	19	0	DIAB
649	30	3	0	19	0	DOC
649	1	3	0	19	0	FLU
649	0	3	0	19	0	GREY
649	2	3	0	19	0	HRT
649	60	3	0	19	0	NUC
649	5	3	0	19	0	OVCA
649	35	3	0	19	0	PLANE
649	5	3	0	19	0	POOL
649	.	3	0	19	0	PRCA
649	85	3	0	19	0	SWAT
649	5	3	0	19	0	XRAY
659	32	3	1	23	0	APPL
659	2	3	1	23	0	BIKE
659	70	3	1	23	0	BRCA
659	92	3	1	23	0	CAR
659	30	3	1	23	0	DIAB
659	15	3	1	23	0	DOC
659	2	3	1	23	0	FLU
659	2	3	1	23	0	GREY
659	55	3	1	23	0	HRT
659	100	3	1	23	0	NUC
659	.	3	1	23	0	OVCA
659	40	3	1	23	0	PLANE
659	2	3	1	23	0	POOL
659	10	3	1	23	0	PRCA
659	75	3	1	23	0	SWAT
659	90	3	1	23	0	XRAY
661	3	3	0	21	0	APPL
661	5	3	0	21	0	BIKE
661	5	3	0	21	0	BRCA
661	20	3	0	21	0	CAR
661	20	3	0	21	0	DIAB
661	0	3	0	21	0	DOC
661	0	3	0	21	0	FLU
661	2	3	0	21	0	GREY
661	0	3	0	21	0	HRT
661	95	3	0	21	0	NUC
661	0	3	0	21	0	OVCA
661	80	3	0	21	0	PLANE
661	20	3	0	21	0	POOL
661	.	3	0	21	0	PRCA
661	80	3	0	21	0	SWAT
661	80	3	0	21	0	XRAY
662	10	3	0	21	0	APPL
662	2	3	0	21	0	BIKE
662	5	3	0	21	0	BRCA
662	10	3	0	21	0	CAR
662	5	3	0	21	0	DIAB
662	2	3	0	21	0	DOC
662	0	3	0	21	0	FLU
662	0	3	0	21	0	GREY
662	0	3	0	21	0	HRT
662	98	3	0	21	0	NUC
662	5	3	0	21	0	OVCA
662	60	3	0	21	0	PLANE
662	50	3	0	21	0	POOL
662	.	3	0	21	0	PRCA
662	80	3	0	21	0	SWAT
662	80	3	0	21	0	XRAY
664	15	3	0	20	0	APPL
664	70	3	0	20	0	BIKE
664	65	3	0	20	0	BRCA
664	80	3	0	20	0	CAR
664	35	3	0	20	0	DIAB
664	60	3	0	20	0	DOC
664	10	3	0	20	0	FLU
664	80	3	0	20	0	GREY
664	75	3	0	20	0	HRT
664	100	3	0	20	0	NUC
664	60	3	0	20	0	OVCA
664	80	3	0	20	0	PLANE
664	60	3	0	20	0	POOL
664	.	3	0	20	0	PRCA
664	75	3	0	20	0	SWAT
664	60	3	0	20	0	XRAY
667	2	3	1	21	1	APPL
667	100	3	1	21	1	BIKE
667	100	3	1	21	1	BRCA
667	2	3	1	21	1	CAR
667	100	3	1	21	1	DIAB
667	0	3	1	21	1	DOC
667	0	3	1	21	1	FLU
667	0	3	1	21	1	GREY
667	99	3	1	21	1	HRT
667	100	3	1	21	1	NUC
667	.	3	1	21	1	OVCA
667	3	3	1	21	1	PLANE
667	3	3	1	21	1	POOL
667	60	3	1	21	1	PRCA
667	90	3	1	21	1	SWAT
667	100	3	1	21	1	XRAY
674	90	3	1	42	0	APPL
674	80	3	1	42	0	BIKE
674	50	3	1	42	0	BRCA
674	60	3	1	42	0	CAR
674	20	3	1	42	0	DIAB
674	0	3	1	42	0	DOC
674	10	3	1	42	0	FLU
674	0	3	1	42	0	GREY
674	20	3	1	42	0	HRT
674	80	3	1	42	0	NUC
674	.	3	1	42	0	OVCA
674	60	3	1	42	0	PLANE
674	20	3	1	42	0	POOL
674	20	3	1	42	0	PRCA
674	30	3	1	42	0	SWAT
674	50	3	1	42	0	XRAY
675	20	3	0	26	0	APPL
675	15	3	0	26	0	BIKE
675	20	3	0	26	0	BRCA
675	40	3	0	26	0	CAR
675	10	3	0	26	0	DIAB
675	30	3	0	26	0	DOC
675	20	3	0	26	0	FLU
675	2	3	0	26	0	GREY
675	10	3	0	26	0	HRT
675	100	3	0	26	0	NUC
675	5	3	0	26	0	OVCA
675	5	3	0	26	0	PLANE
675	10	3	0	26	0	POOL
675	.	3	0	26	0	PRCA
675	80	3	0	26	0	SWAT
675	10	3	0	26	0	XRAY
680	60	3	1	21	2	APPL
680	40	3	1	21	2	BIKE
680	80	3	1	21	2	BRCA
680	85	3	1	21	2	CAR
680	80	3	1	21	2	DIAB
680	5	3	1	21	2	DOC
680	10	3	1	21	2	FLU
680	0	3	1	21	2	GREY
680	80	3	1	21	2	HRT
680	0	3	1	21	2	NUC
680	.	3	1	21	2	OVCA
680	60	3	1	21	2	PLANE
680	20	3	1	21	2	POOL
680	.	3	1	21	2	PRCA
680	80	3	1	21	2	SWAT
680	50	3	1	21	2	XRAY
686	2	3	1	26	0	APPL
686	2	3	1	26	0	BIKE
686	5	3	1	26	0	BRCA
686	10	3	1	26	0	CAR
686	10	3	1	26	0	DIAB
686	5	3	1	26	0	DOC
686	5	3	1	26	0	FLU
686	0	3	1	26	0	GREY
686	5	3	1	26	0	HRT
686	40	3	1	26	0	NUC
686	.	3	1	26	0	OVCA
686	2	3	1	26	0	PLANE
686	5	3	1	26	0	POOL
686	30	3	1	26	0	PRCA
686	32	3	1	26	0	SWAT
686	33	3	1	26	0	XRAY
687	10	3	0	32	0	APPL
687	30	3	0	32	0	BIKE
687	0	3	0	32	0	BRCA
687	20	3	0	32	0	CAR
687	0	3	0	32	0	DIAB
687	10	3	0	32	0	DOC
687	0	3	0	32	0	FLU
687	0	3	0	32	0	GREY
687	0	3	0	32	0	HRT
687	100	3	0	32	0	NUC
687	5	3	0	32	0	OVCA
687	90	3	0	32	0	PLANE
687	10	3	0	32	0	POOL
687	.	3	0	32	0	PRCA
687	90	3	0	32	0	SWAT
687	50	3	0	32	0	XRAY
690	80	3	1	25	2	APPL
690	50	3	1	25	2	BIKE
690	20	3	1	25	2	BRCA
690	80	3	1	25	2	CAR
690	20	3	1	25	2	DIAB
690	80	3	1	25	2	DOC
690	95	3	1	25	2	FLU
690	20	3	1	25	2	GREY
690	20	3	1	25	2	HRT
690	100	3	1	25	2	NUC
690	.	3	1	25	2	OVCA
690	10	3	1	25	2	PLANE
690	50	3	1	25	2	POOL
690	20	3	1	25	2	PRCA
690	100	3	1	25	2	SWAT
690	30	3	1	25	2	XRAY
691	30	3	0	28	0	APPL
691	40	3	0	28	0	BIKE
691	20	3	0	28	0	BRCA
691	5	3	0	28	0	CAR
691	30	3	0	28	0	DIAB
691	10	3	0	28	0	DOC
691	10	3	0	28	0	FLU
691	10	3	0	28	0	GREY
691	10	3	0	28	0	HRT
691	100	3	0	28	0	NUC
691	10	3	0	28	0	OVCA
691	80	3	0	28	0	PLANE
691	30	3	0	28	0	POOL
691	.	3	0	28	0	PRCA
691	50	3	0	28	0	SWAT
691	90	3	0	28	0	XRAY
696	10	3	0	36	2	APPL
696	10	3	0	36	2	BIKE
696	10	3	0	36	2	BRCA
696	20	3	0	36	2	CAR
696	15	3	0	36	2	DIAB
696	3	3	0	36	2	DOC
696	10	3	0	36	2	FLU
696	2	3	0	36	2	GREY
696	2	3	0	36	2	HRT
696	80	3	0	36	2	NUC
696	20	3	0	36	2	OVCA
696	10	3	0	36	2	PLANE
696	10	3	0	36	2	POOL
696	.	3	0	36	2	PRCA
696	60	3	0	36	2	SWAT
696	100	3	0	36	2	XRAY
702	5	3	0	21	2	APPL
702	25	3	0	21	2	BIKE
702	0	3	0	21	2	BRCA
702	1	3	0	21	2	CAR
702	0	3	0	21	2	DIAB
702	10	3	0	21	2	DOC
702	5	3	0	21	2	FLU
702	0	3	0	21	2	GREY
702	0	3	0	21	2	HRT
702	100	3	0	21	2	NUC
702	0	3	0	21	2	OVCA
702	5	3	0	21	2	PLANE
702	90	3	0	21	2	POOL
702	.	3	0	21	2	PRCA
702	99	3	0	21	2	SWAT
702	10	3	0	21	2	XRAY
703	20	3	1	18	2	APPL
703	70	3	1	18	2	BIKE
703	20	3	1	18	2	BRCA
703	60	3	1	18	2	CAR
703	20	3	1	18	2	DIAB
703	30	3	1	18	2	DOC
703	10	3	1	18	2	FLU
703	10	3	1	18	2	GREY
703	10	3	1	18	2	HRT
703	95	3	1	18	2	NUC
703	.	3	1	18	2	OVCA
703	20	3	1	18	2	PLANE
703	40	3	1	18	2	POOL
703	20	3	1	18	2	PRCA
703	80	3	1	18	2	SWAT
703	20	3	1	18	2	XRAY
704	2	3	0	24	2	APPL
704	20	3	0	24	2	BIKE
704	5	3	0	24	2	BRCA
704	25	3	0	24	2	CAR
704	5	3	0	24	2	DIAB
704	25	3	0	24	2	DOC
704	40	3	0	24	2	FLU
704	0	3	0	24	2	GREY
704	0	3	0	24	2	HRT
704	80	3	0	24	2	NUC
704	5	3	0	24	2	OVCA
704	50	3	0	24	2	PLANE
704	10	3	0	24	2	POOL
704	.	3	0	24	2	PRCA
704	95	3	0	24	2	SWAT
704	60	3	0	24	2	XRAY
705	5	3	0	27	0	APPL
705	0	3	0	27	0	BIKE
705	50	3	0	27	0	BRCA
705	5	3	0	27	0	CAR
705	50	3	0	27	0	DIAB
705	3	3	0	27	0	DOC
705	5	3	0	27	0	FLU
705	5	3	0	27	0	GREY
705	50	3	0	27	0	HRT
705	75	3	0	27	0	NUC
705	50	3	0	27	0	OVCA
705	50	3	0	27	0	PLANE
705	40	3	0	27	0	POOL
705	.	3	0	27	0	PRCA
705	75	3	0	27	0	SWAT
705	20	3	0	27	0	XRAY
707	10	3	1	20	3	APPL
707	40	3	1	20	3	BIKE
707	40	3	1	20	3	BRCA
707	60	3	1	20	3	CAR
707	60	3	1	20	3	DIAB
707	10	3	1	20	3	DOC
707	60	3	1	20	3	FLU
707	20	3	1	20	3	GREY
707	40	3	1	20	3	HRT
707	80	3	1	20	3	NUC
707	.	3	1	20	3	OVCA
707	40	3	1	20	3	PLANE
707	40	3	1	20	3	POOL
707	60	3	1	20	3	PRCA
707	90	3	1	20	3	SWAT
707	60	3	1	20	3	XRAY
729	10	3	1	22	0	APPL
729	15	3	1	22	0	BIKE
729	45	3	1	22	0	BRCA
729	30	3	1	22	0	CAR
729	25	3	1	22	0	DIAB
729	40	3	1	22	0	DOC
729	1	3	1	22	0	FLU
729	40	3	1	22	0	GREY
729	70	3	1	22	0	HRT
729	90	3	1	22	0	NUC
729	.	3	1	22	0	OVCA
729	20	3	1	22	0	PLANE
729	30	3	1	22	0	POOL
729	30	3	1	22	0	PRCA
729	65	3	1	22	0	SWAT
729	70	3	1	22	0	XRAY
732	10	3	1	25	2	APPL
732	10	3	1	25	2	BIKE
732	0	3	1	25	2	BRCA
732	25	3	1	25	2	CAR
732	0	3	1	25	2	DIAB
732	0	3	1	25	2	DOC
732	0	3	1	25	2	FLU
732	0	3	1	25	2	GREY
732	0	3	1	25	2	HRT
732	100	3	1	25	2	NUC
732	.	3	1	25	2	OVCA
732	25	3	1	25	2	PLANE
732	10	3	1	25	2	POOL
732	50	3	1	25	2	PRCA
732	40	3	1	25	2	SWAT
732	40	3	1	25	2	XRAY
735	50	3	0	27	0	APPL
735	40	3	0	27	0	BIKE
735	60	3	0	27	0	BRCA
735	60	3	0	27	0	CAR
735	60	3	0	27	0	DIAB
735	80	3	0	27	0	DOC
735	40	3	0	27	0	FLU
735	80	3	0	27	0	GREY
735	60	3	0	27	0	HRT
735	85	3	0	27	0	NUC
735	60	3	0	27	0	OVCA
735	35	3	0	27	0	PLANE
735	40	3	0	27	0	POOL
735	.	3	0	27	0	PRCA
735	70	3	0	27	0	SWAT
735	60	3	0	27	0	XRAY
737	30	3	0	20	0	APPL
737	10	3	0	20	0	BIKE
737	75	3	0	20	0	BRCA
737	60	3	0	20	0	CAR
737	75	3	0	20	0	DIAB
737	90	3	0	20	0	DOC
737	0	3	0	20	0	FLU
737	50	3	0	20	0	GREY
737	80	3	0	20	0	HRT
737	85	3	0	20	0	NUC
737	50	3	0	20	0	OVCA
737	35	3	0	20	0	PLANE
737	10	3	0	20	0	POOL
737	.	3	0	20	0	PRCA
737	85	3	0	20	0	SWAT
737	10	3	0	20	0	XRAY
741	10	3	0	28	0	APPL
741	15	3	0	28	0	BIKE
741	25	3	0	28	0	BRCA
741	25	3	0	28	0	CAR
741	0	3	0	28	0	DIAB
741	40	3	0	28	0	DOC
741	5	3	0	28	0	FLU
741	0	3	0	28	0	GREY
741	25	3	0	28	0	HRT
741	100	3	0	28	0	NUC
741	25	3	0	28	0	OVCA
741	20	3	0	28	0	PLANE
741	5	3	0	28	0	POOL
741	.	3	0	28	0	PRCA
741	85	3	0	28	0	SWAT
741	40	3	0	28	0	XRAY
742	35	3	0	21	0	APPL
742	15	3	0	21	0	BIKE
742	45	3	0	21	0	BRCA
742	20	3	0	21	0	CAR
742	15	3	0	21	0	DIAB
742	25	3	0	21	0	DOC
742	5	3	0	21	0	FLU
742	25	3	0	21	0	GREY
742	20	3	0	21	0	HRT
742	100	3	0	21	0	NUC
742	20	3	0	21	0	OVCA
742	75	3	0	21	0	PLANE
742	50	3	0	21	0	POOL
742	.	3	0	21	0	PRCA
742	90	3	0	21	0	SWAT
742	50	3	0	21	0	XRAY
753	10	3	0	24	2	APPL
753	20	3	0	24	2	BIKE
753	0	3	0	24	2	BRCA
753	20	3	0	24	2	CAR
753	20	3	0	24	2	DIAB
753	5	3	0	24	2	DOC
753	15	3	0	24	2	FLU
753	0	3	0	24	2	GREY
753	20	3	0	24	2	HRT
753	39	3	0	24	2	NUC
