"sub","condition","trials","RT"
"sub38","no_caffeine",46,256
"sub38","no_caffeine",47,299
"sub38","no_caffeine",48,195
"sub38","no_caffeine",49,212
"sub38","no_caffeine",50,381
"sub38","no_caffeine",51,345
"sub38","no_caffeine",52,295
"sub38","no_caffeine",53,369
"sub38","no_caffeine",54,193
"sub38","no_caffeine",55,351
"sub38","no_caffeine",56,218
"sub38","no_caffeine",57,298
"sub38","no_caffeine",58,356
"sub38","no_caffeine",59,366
"sub38","no_caffeine",60,349
"sub38","no_caffeine",61,279
"sub38","no_caffeine",62,325
"sub38","no_caffeine",63,215
"sub38","no_caffeine",64,191
"sub38","no_caffeine",65,375
"sub38","no_caffeine",66,353
"sub38","no_caffeine",67,251
"sub38","no_caffeine",68,302
"sub38","no_caffeine",69,367
"sub38","no_caffeine",70,237
"sub38","no_caffeine",71,335
"sub38","no_caffeine",72,374
"sub38","no_caffeine",73,406
"sub38","no_caffeine",74,332
"sub38","no_caffeine",75,287
"sub38","no_caffeine",76,257
"sub38","no_caffeine",77,337
"sub38","no_caffeine",78,338
"sub38","no_caffeine",79,348
"sub38","no_caffeine",80,217
"sub38","no_caffeine",81,292
"sub38","no_caffeine",82,290
"sub38","no_caffeine",83,186
"sub38","no_caffeine",84,197
"sub38","no_caffeine",85,290
"sub38","no_caffeine",86,342
"sub38","no_caffeine",87,317
"sub38","no_caffeine",88,219
"sub38","no_caffeine",89,299
"sub38","no_caffeine",90,289
"sub38","no_caffeine",91,370
"sub38","no_caffeine",92,250
"sub38","no_caffeine",93,287
"sub38","no_caffeine",94,227
"sub38","no_caffeine",95,279
"sub38","no_caffeine",96,246
"sub38","no_caffeine",97,253
"sub38","no_caffeine",98,342
"sub38","no_caffeine",99,249
"sub38","no_caffeine",100,183
"sub39","no_caffeine",1,313
"sub39","no_caffeine",2,377
"sub39","no_caffeine",3,348
"sub39","no_caffeine",4,207
"sub39","no_caffeine",5,367
"sub39","no_caffeine",6,350
"sub39","no_caffeine",7,377
"sub39","no_caffeine",8,266
"sub39","no_caffeine",9,266
"sub39","no_caffeine",10,391
"sub39","no_caffeine",11,331
"sub39","no_caffeine",12,268
"sub39","no_caffeine",13,220
"sub39","no_caffeine",14,264
"sub39","no_caffeine",15,60
"sub39","no_caffeine",16,327
"sub39","no_caffeine",17,368
"sub39","no_caffeine",18,208
"sub39","no_caffeine",19,341
"sub39","no_caffeine",20,271
"sub39","no_caffeine",21,268
"sub39","no_caffeine",22,402
"sub39","no_caffeine",23,270
"sub39","no_caffeine",24,211
"sub39","no_caffeine",25,352
"sub39","no_caffeine",26,346
"sub39","no_caffeine",27,279
"sub39","no_caffeine",28,343
"sub39","no_caffeine",29,288
"sub39","no_caffeine",30,359
"sub39","no_caffeine",31,316
"sub39","no_caffeine",32,319
"sub39","no_caffeine",33,397
"sub39","no_caffeine",34,195
"sub39","no_caffeine",35,246
"sub39","no_caffeine",36,271
"sub39","no_caffeine",37,307
"sub39","no_caffeine",38,371
"sub39","no_caffeine",39,201
"sub39","no_caffeine",40,245
"sub39","no_caffeine",41,242
"sub39","no_caffeine",42,280
"sub39","no_caffeine",43,399
"sub39","no_caffeine",44,72
"sub39","no_caffeine",45,305
"sub39","no_caffeine",46,350
"sub39","no_caffeine",47,407
"sub39","no_caffeine",48,268
"sub39","no_caffeine",49,360
"sub39","no_caffeine",50,254
"sub39","no_caffeine",51,354
"sub39","no_caffeine",52,188
"sub39","no_caffeine",53,319
"sub39","no_caffeine",54,215
"sub39","no_caffeine",55,288
"sub39","no_caffeine",56,183
"sub39","no_caffeine",57,356
"sub39","no_caffeine",58,197
"sub39","no_caffeine",59,292
"sub39","no_caffeine",60,270
"sub39","no_caffeine",61,253
"sub39","no_caffeine",62,272
"sub39","no_caffeine",63,359
"sub39","no_caffeine",64,189
"sub39","no_caffeine",65,357
"sub39","no_caffeine",66,258
"sub39","no_caffeine",67,233
"sub39","no_caffeine",68,312
"sub39","no_caffeine",69,402
"sub39","no_caffeine",70,304
"sub39","no_caffeine",71,315
"sub39","no_caffeine",72,274
"sub39","no_caffeine",73,351
"sub39","no_caffeine",74,335
"sub39","no_caffeine",75,382
"sub39","no_caffeine",76,303
"sub39","no_caffeine",77,293
"sub39","no_caffeine",78,199
"sub39","no_caffeine",79,362
"sub39","no_caffeine",80,252
"sub39","no_caffeine",81,221
"sub39","no_caffeine",82,339
"sub39","no_caffeine",83,223
"sub39","no_caffeine",84,259
"sub39","no_caffeine",85,317
"sub39","no_caffeine",86,361
"sub39","no_caffeine",87,230
"sub39","no_caffeine",88,278
"sub39","no_caffeine",89,192
"sub39","no_caffeine",90,351
"sub39","no_caffeine",91,265
"sub39","no_caffeine",92,333
"sub39","no_caffeine",93,267
"sub39","no_caffeine",94,244
"sub39","no_caffeine",95,341
"sub39","no_caffeine",96,266
"sub39","no_caffeine",97,290
"sub39","no_caffeine",98,278
"sub39","no_caffeine",99,221
"sub39","no_caffeine",100,220
"sub40","no_caffeine",1,329
"sub40","no_caffeine",2,344
"sub40","no_caffeine",3,345
"sub40","no_caffeine",4,299
"sub40","no_caffeine",5,184
"sub40","no_caffeine",6,374
"sub40","no_caffeine",7,233
"sub40","no_caffeine",8,298
"sub40","no_caffeine",9,330
"sub40","no_caffeine",10,343
"sub40","no_caffeine",11,194
"sub40","no_caffeine",12,249
"sub40","no_caffeine",13,202
"sub40","no_caffeine",14,347
"sub40","no_caffeine",15,306
"sub40","no_caffeine",16,243
"sub40","no_caffeine",17,397
"sub40","no_caffeine",18,358
"sub40","no_caffeine",19,389
"sub40","no_caffeine",20,216
"sub40","no_caffeine",21,236
"sub40","no_caffeine",22,393
"sub40","no_caffeine",23,359
"sub40","no_caffeine",24,353
"sub40","no_caffeine",25,187
"sub40","no_caffeine",26,344
"sub40","no_caffeine",27,216
"sub40","no_caffeine",28,239
"sub40","no_caffeine",29,367
"sub40","no_caffeine",30,331
"sub40","no_caffeine",31,315
"sub40","no_caffeine",32,349
"sub40","no_caffeine",33,366
"sub40","no_caffeine",34,211
"sub40","no_caffeine",35,393
"sub40","no_caffeine",36,271
"sub40","no_caffeine",37,226
"sub40","no_caffeine",38,254
"sub40","no_caffeine",39,258
"sub40","no_caffeine",40,345
"sub40","no_caffeine",41,391
"sub40","no_caffeine",42,386
"sub40","no_caffeine",43,307
"sub40","no_caffeine",44,347
"sub40","no_caffeine",45,305
"sub40","no_caffeine",46,400
"sub40","no_caffeine",47,242
"sub40","no_caffeine",48,396
"sub40","no_caffeine",49,337
"sub40","no_caffeine",50,395
"sub40","no_caffeine",51,245
"sub40","no_caffeine",52,347
"sub40","no_caffeine",53,400
"sub40","no_caffeine",54,214
"sub40","no_caffeine",55,300
"sub40","no_caffeine",56,391
"sub40","no_caffeine",57,346
"sub40","no_caffeine",58,200
"sub40","no_caffeine",59,249
"sub40","no_caffeine",60,281
"sub40","no_caffeine",61,234
"sub40","no_caffeine",62,257
"sub40","no_caffeine",63,303
"sub40","no_caffeine",64,292
"sub40","no_caffeine",65,400
"sub40","no_caffeine",66,339
"sub40","no_caffeine",67,373
"sub40","no_caffeine",68,267
"sub40","no_caffeine",69,181
"sub40","no_caffeine",70,387
"sub40","no_caffeine",71,396
"sub40","no_caffeine",72,317
"sub40","no_caffeine",73,310
"sub40","no_caffeine",74,343
"sub40","no_caffeine",75,219
"sub40","no_caffeine",76,347
"sub40","no_caffeine",77,392
"sub40","no_caffeine",78,271
"sub40","no_caffeine",79,356
"sub40","no_caffeine",80,406
"sub40","no_caffeine",81,364
"sub40","no_caffeine",82,184
"sub40","no_caffeine",83,206
"sub40","no_caffeine",84,243
"sub40","no_caffeine",85,297
"sub40","no_caffeine",86,242
"sub40","no_caffeine",87,277
"sub40","no_caffeine",88,280
"sub40","no_caffeine",89,191
"sub40","no_caffeine",90,190
"sub40","no_caffeine",91,305
"sub40","no_caffeine",92,239
"sub40","no_caffeine",93,289
"sub40","no_caffeine",94,261
"sub40","no_caffeine",95,306
"sub40","no_caffeine",96,324
"sub40","no_caffeine",97,359
"sub40","no_caffeine",98,205
"sub40","no_caffeine",99,339
"sub40","no_caffeine",100,256
